,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.20158E+14,D-16-23 24BAD,605081,198.5,4202.5,11/30/1994,STANDARD,500,8,STOCK,,32.032778,109.953889
FALSE,3.20204E+14,D-16-26 24AAD,619143,381,4020,12/9/2014,STANDARD,805,,IRRIGATION,,32.033889,109.643639
FALSE,3.20204E+14,D-16-26 24BAA,619141,358.1,4025.9,12/1/2005,STANDARD,753,16,DOMESTIC,7/10/1953,32.035944,109.652333
FALSE,3.2021E+14,D-16-26 23AAA,611435,373.2,3993.8,12/1/2005,STANDARD,904,18,UNUSED,9/28/1954,32.035861,109.660806
FALSE,3.20215E+14,D-16-26 18DDD,611982,381.1,3883.9,12/3/2014,STANDARD,500,,UNUSED,,32.037361,109.728833
FALSE,3.2022E+14,D-16-27 18DCB,,308.6,4110.4,11/30/1994,STANDARD,,,IRRIGATION,,32.038889,109.634722
FALSE,3.2022E+14,D-16-26 15CDA,604402,336.4,4003.6,12/1/1994,STANDARD,800,,UNUSED,11/1/1958,32.0375,109.686667
FALSE,3.20225E+14,D-16-26 18DBD,,,,,STANDARD,500,16,UNUSED,5/5/1961,32.040278,109.733056
FALSE,3.2023E+14,D-16-26 18DAA,,71.22,4195.78,3/5/1953,STANDARD,602,16,IRRIGATION,1/1/1952,32.041667,109.729167
FALSE,3.20236E+14,D-16-24 17BDD,232292,371,3930,8/14/2020,STANDARD,1200,20,IRRIGATION,8/14/2020,32.043278,109.923611
FALSE,3.20238E+14,D-16-26 14BDD,805932,378.8,3981.2,12/1/2005,STANDARD,1718,18,UNUSED,,32.044278,109.669306
FALSE,3.20238E+14,D-16-26 15BDD,,,,,STANDARD,,,IRRIGATION,,32.043889,109.686667
FALSE,3.20242E+14,D-16-26 18ADA,,,,,STANDARD,600,18,IRRIGATION,1/1/1952,32.045,109.729167
FALSE,3.20259E+14,D-16-24 17ABB,605376,222.2,4073.8,12/1/1994,STANDARD,500,16,UNUSED,,32.049722,109.923333
FALSE,3.20303E+14,D-16-26 10CDD,626653,427,3903,12/12/2014,STANDARD,555,18,UNUSED,2/1/1956,32.05075,109.686694
FALSE,3.20305E+14,D-16-27 07CDC,627053,328.4,4084.6,12/9/2014,STANDARD,718,18,UNUSED,,32.050806,109.638639
FALSE,3.20305E+14,D-16-25 10CDC,604970,88.44,4102.56,11/30/2005,STANDARD,150,14,DOMESTIC,8/25/1954,32.051083,109.790417
FALSE,3.20306E+14,D-16-26 08DDD,616111,359.4,3928.6,12/1/2005,STANDARD,433,16,UNUSED,3/1/1953,32.050556,109.711972
FALSE,3.2031E+14,D-16-26 10DDA,,,,,STANDARD,,,UNDETERMINED,,32.052778,109.678889
FALSE,3.20315E+14,D-16-25 08DBD,,71.1,4099.9,12/14/2005,STANDARD,,,UNUSED,,32.054167,109.8175
FALSE,3.20317E+14,D-16-26 12DAD,,228,4177,12/1/1958,STANDARD,900,16,IRRIGATION,12/1/1958,32.054722,109.643889
FALSE,3.20318E+14,D-16-26 10DAD,86078,410,3935,12/12/2014,STANDARD,541,16,UNUSED,,32.054556,109.677972
FALSE,3.20318E+14,D-16-22 11CAC,641183,8,4842,9/1/1977,STANDARD,18,,UNUSED,,32.055,110.071667
FALSE,3.20325E+14,D-16-22 12DAA,643402,331.2,4374.8,12/12/2014,STANDARD,,6,STOCK,,32.057083,110.043444
FALSE,3.20327E+14,D-16-22 11ACD,,2,4828,9/1/1977,STANDARD,,,UNUSED,,32.0575,110.066389
FALSE,3.20329E+14,D-16-26 10ADD,626672,387.8,3952.2,12/10/2014,STANDARD,618,16,UNUSED,8/6/1953,32.058222,109.678083
FALSE,3.20334E+14,D-16-24 07BDC,,305.8,4017.2,11/30/2005,STANDARD,,16,UNUSED,,32.0595,109.942806
FALSE,3.20337E+14,D-16-25 11BDA,605812,260.5,3946.5,12/1/2005,STANDARD,601,16,UNUSED,,32.060278,109.770833
FALSE,3.20339E+14,D-16-25 10ADA,611874,35,4166,8/1/1957,STANDARD,300,18,IRRIGATION,8/1/1957,32.060833,109.779167
FALSE,3.20342E+14,D-16-25 12AAD,605958,218.6,4014.4,12/7/1994,STANDARD,500,,IRRIGATION,,32.061667,109.745
FALSE,3.20349E+14,D-16-24 07BAB,802022,,,,STANDARD,300,8,DOMESTIC,,32.063611,109.943333
FALSE,3.20351E+14,D-16-25 11BBA,,100.2,4101.8,1/6/2015,STANDARD,,12,DOMESTIC,,32.063111,109.774556
FALSE,3.20352E+14,D-16-25 11AAA2,,57.91,4157.09,1/29/1964,STANDARD,115,8.25,INDUSTRIAL,6/1/1951,32.064444,109.763333
FALSE,3.20353E+14,D-16-23 06DCC,,,,,STANDARD,400,8,STOCK,1/1/1950,32.064722,110.0375
FALSE,3.20409E+14,D-16-26 05CAC,616103,256.6,4011.4,11/30/1994,STANDARD,500,16,IRRIGATION,6/13/1972,32.068611,109.724444
FALSE,3.20411E+14,D-16-24 04CBC3,,,,,STANDARD,,8,DOMESTIC,,32.069722,109.914444
FALSE,3.20412E+14,D-16-24 04CBC1,613705,,,,STANDARD,395,20,IRRIGATION,10/13/1957,32.07,109.914722
FALSE,3.20415E+14,D-16-25 04CAA,,25,4153,2/1/1975,STANDARD,,,UNDETERMINED,,32.070833,109.804722
FALSE,3.20417E+14,D-16-25 03DAA1,,,,,STANDARD,,6,UNUSED,,32.071389,109.779444
FALSE,3.20418E+14,D-16-25 03DAA2,,83.9,4113.1,11/30/2005,STANDARD,,10,DOMESTIC,,32.071472,109.779472
FALSE,3.20422E+14,D-16-26 05BDA,616102,240,4031,2/22/1966,STANDARD,600,16,UNUSED,2/22/1966,32.075833,109.721944
FALSE,3.20428E+14,D-16-25 03ACA1,,,,,STANDARD,637,3,UNDETERMINED,1/1/1947,32.074444,109.784444
FALSE,3.20435E+14,D-16-28 05AAD,609511,339,4369,11/30/2005,STANDARD,400,7,STOCK,,32.07675,109.50925
FALSE,3.20437E+14,D-16-22 01BAC,,38.42,4751.58,11/3/1959,STANDARD,,,STOCK,,32.076944,110.055833
FALSE,3.20449E+14,D-15-26 31CDD,616040,403.2,3851.8,3/10/2020,STANDARD,650,16,IRRIGATION,9/1/1954,32.080167,109.730556
FALSE,3.20456E+14,D-15-25 36CCB,,50.1,4172.9,2/5/1963,STANDARD,,,STOCK,,32.082222,109.755
FALSE,3.20517E+14,D-15-25 36ADD,,45.08,4194.92,6/12/1950,STANDARD,496,20,IRRIGATION,4/1/1950,32.088056,109.74
FALSE,3.20539E+14,D-15-25 25CDD2,,,,,STANDARD,,,IRRIGATION,,32.094167,109.747778
FALSE,3.2054E+14,D-15-26 30DCD,,304.2,3938.8,11/29/2005,STANDARD,587,16,IRRIGATION,1/1/1956,32.094972,109.726278
FALSE,3.2054E+14,D-15-25 27CDD,,96,4088,8/20/1958,STANDARD,1100,20,UNUSED,8/20/1958,32.094167,109.781667
FALSE,3.2054E+14,D-15-24 30CDD,,205.8,4076.2,11/28/1991,STANDARD,400,16,IRRIGATION,12/28/1957,32.093611,109.935278
FALSE,3.20541E+14,D-15-26 26CDD1,,42.1,4379.9,11/30/1999,STANDARD,,6,UNUSED,,32.094639,109.662667
FALSE,3.2055E+14,D-15-25 28DAD,,131,4047,1/8/2015,STANDARD,600,16,UNUSED,10/15/1965,32.097222,109.790278
FALSE,3.20605E+14,D-15-25 26ADC,631730,77.1,4124.9,12/10/2014,STANDARD,135,16,IRRIGATION,5/1/1980,32.101389,109.759444
FALSE,3.20605E+14,D-15-25 26BDC,631729,62.17,4131.83,12/13/2005,STANDARD,121,16,IRRIGATION,4/1/1980,32.101389,109.767778
FALSE,3.20608E+14,D-15-28 25BDC,626248,122.74,4962.26,12/10/2014,STANDARD,150,6,STOCK,,32.10175,109.444056
FALSE,3.20618E+14,D-15-26 29AAD,621303,383.8,3919.2,12/2/2014,STANDARD,538,16,DOMESTIC,7/1/1957,32.106444,109.705139
FALSE,3.20618E+14,D-15-25 25BBC,604418,85.5,4117.5,12/10/2014,STANDARD,,,IRRIGATION,,32.105,109.755278
FALSE,3.20632E+14,D-15-23 24DCC,,217.8,4113.2,2/14/1995,STANDARD,,6,STOCK,1/1/1959,32.109444,109.951111
FALSE,3.20633E+14,D-15-24 20DCB,,,,,STANDARD,,,UNDETERMINED,,32.109167,109.914722
FALSE,3.20635E+14,D-15-23 22DDC1,616022,299.2,4127.8,11/30/1999,STANDARD,350,6,STOCK,,32.109778,109.981167
FALSE,3.20653E+14,D-15-24 20CAB,,190,4035,4/15/1972,STANDARD,290,6,PUBLIC SUPPLY,4/15/1972,32.114722,109.921944
FALSE,3.207E+14,D-15-26 20ADA2,612115,317.2,3993.8,11/30/1999,STANDARD,570,18,UNUSED,4/5/1966,32.116944,109.705556
FALSE,3.20706E+14,D-15-24 21BCB,621402,,,,STANDARD,87,8,PUBLIC SUPPLY,,32.118333,109.909167
FALSE,3.20714E+14,D-15-24 20BAC,525159,136.7,4078.3,12/9/2005,STANDARD,202,8,DOMESTIC,7/27/1989,32.120222,109.922056
FALSE,3.20716E+14,D-15-26 19AAD,,342.7,3909.3,12/2/2014,STANDARD,,,IRRIGATION,,32.120972,109.722278
FALSE,3.20722E+14,D-15-26 20BBB,612123,100.6,4153.4,11/29/1994,STANDARD,200,7,UNUSED,,32.122778,109.721111
FALSE,3.20727E+14,D-15-26 17CDD,,124,4162,2/27/1959,STANDARD,504,16,DOMESTIC,2/27/1959,32.124444,109.713611
FALSE,3.20728E+14,D-15-25 13DDD,612103,254,3960,12/1/2014,STANDARD,510,16,UNUSED,1/16/1958,32.12325,109.739083
FALSE,3.20737E+14,D-15-26 17DAD,,318.3,3998.7,12/8/1999,STANDARD,475,16,DOMESTIC,12/20/1958,32.126389,109.705278
FALSE,3.20755E+14,D-15-26 18ACC,,264,3966,11/13/2005,STANDARD,,,IRRIGATION,,32.132,109.730389
FALSE,3.20758E+14,D-15-25 14BCB,613677,40.8,4122.2,12/18/2014,STANDARD,,8,UNUSED,,32.132667,109.772611
FALSE,3.20802E+14,D-15-25 13AAD,626665,71.7,4138.3,11/30/2005,STANDARD,150,,IRRIGATION,,32.134222,109.738694
FALSE,3.20812E+14,D-15-26 18AAA,626666,291.6,3958.4,11/29/2005,STANDARD,575,16,IRRIGATION,4/5/1957,32.137111,109.722806
FALSE,3.20817E+14,D-15-26 07DCC,,91.1,4141.9,12/8/1999,STANDARD,245,12,UNUSED,6/20/1978,32.138056,109.729444
FALSE,3.20824E+14,D-15-25 11DDA,,10.88,4164.12,2/1/1963,STANDARD,,,UNDETERMINED,,32.14,109.756111
FALSE,3.20846E+14,D-15-27 11ADD1,636861,38.8,4999.2,12/13/2005,STANDARD,60,48,STOCK,,32.14625,109.55225
FALSE,3.20913E+14,D-15-26 06DDA,626233,112,4153,12/12/1957,STANDARD,460,16,UNUSED,12/12/1957,32.153889,109.723056
FALSE,3.20918E+14,D-15-27 05CCB,,471.1,4443.9,12/12/2005,STANDARD,,9,UNUSED,,32.155556,109.617583
FALSE,3.20923E+14,D-15-26 01CBC,626239,502.8,4167.2,2/15/1995,STANDARD,500,6,UNUSED,,32.156389,109.653611
FALSE,3.20934E+14,D-15-24 06ACC1,,,,,STANDARD,,,UNDETERMINED,,32.159444,109.933889
FALSE,3.20941E+14,D-15-26 05ACB2,,297.7,4014.3,12/7/1999,STANDARD,,,UNUSED,,32.161389,109.7125
FALSE,3.21E+14,D-13-25 17DCB,,101.5,4106.5,12/7/2005,STANDARD,,12,DOMESTIC,,32.30025,109.81475
FALSE,3.21018E+14,D-14-27 31DAB1,636866,,,,STANDARD,50,36,UNUSED,,32.171667,109.6225
FALSE,3.21027E+14,D-14-27 32BCC,,,,,STANDARD,50,,DOMESTIC,,32.174167,109.617778
FALSE,3.2121E+14,D-14-24 22ADD,,26.1,4129.9,1/11/2021,STANDARD,56,8,UNUSED,,32.203139,109.876611
FALSE,3.213E+14,D-14-24 13CBB1,628472,,,,STANDARD,40,7,UNUSED,,32.216667,109.857778
FALSE,3.21301E+14,D-14-24 15ADD,,33.6,4131.4,1/11/2021,STANDARD,,6,UNUSED,,32.216861,109.875528
FALSE,3.21303E+14,D-14-26 18ADD,603162,262.7,4014.3,11/29/2005,STANDARD,500,16,IRRIGATION,6/28/1960,32.217972,109.722083
FALSE,3.21318E+14,D-14-25 16AAD,615969,28.4,4141,12/1/1999,STANDARD,,6,STOCK,,32.222222,109.790278
FALSE,3.2135E+14,D-14-24 11CBB1,,23.35,4141.65,2/1/1963,STANDARD,,6,STOCK,,32.230556,109.873889
FALSE,3.21412E+14,D-14-23 09BAC,588191,442,4108,6/10/2015,STANDARD,605,7,DOMESTIC,8/11/2001,32.236667,110.005667
FALSE,3.21414E+14,D-14-25 07AAD1,,14.93,4145.07,1/15/1990,STANDARD,,16,UNUSED,1/1/1969,32.236111,109.824444
FALSE,3.21415E+14,D-14-23 11BBA,,,,,STANDARD,375,8,UNUSED,,32.2375,109.973889
FALSE,3.21442E+14,D-14-24 03DAA2,619198,,,,STANDARD,70,6,UNUSED,,32.245,109.875556
FALSE,3.21508E+14,D-14-24 03ABB,605151,35.58,4146.42,2/2/1967,STANDARD,80,16,UNUSED,,32.252222,109.881944
FALSE,3.21509E+14,D-14-24 05ABA,637597,103.9,4090.1,12/9/2005,STANDARD,380,12,DOMESTIC,,32.252806,109.914333
FALSE,3.2151E+14,D-14-24 01BAA,,18,4154,3/1/1945,STANDARD,68,12,IRRIGATION,3/1/1945,32.252778,109.848056
FALSE,3.21511E+14,D-14-24 01BBB,616892,45.6,4127.4,11/28/2005,STANDARD,300,12,INSTITUTION,,32.253083,109.857611
FALSE,3.21513E+14,D-13-24 33DDD1,,49.8,4134.2,12/9/1994,STANDARD,,,DOMESTIC,,32.253611,109.892778
FALSE,3.21513E+14,D-13-24 33DDD2,617012,,,,STANDARD,110,8,IRRIGATION,,32.253611,109.893056
FALSE,3.21533E+14,D-13-25 31CAB3,,,,,STANDARD,,,UNDETERMINED,,32.259167,109.835
FALSE,3.21538E+14,D-13-24 35CAA3,,54.1,4125.9,12/1/2005,STANDARD,,,IRRIGATION,,32.260194,109.867278
FALSE,3.21538E+14,D-13-24 35CAB,622883,53.9,4128.1,12/1/2005,STANDARD,,,IRRIGATION,,32.260611,109.869056
FALSE,3.21546E+14,D-13-25 34BDB,615913,28,4154,2/1/1975,STANDARD,40,,STOCK,,32.262778,109.784722
FALSE,3.21552E+14,D-13-24 35BBC1,,48.36,4136.64,2/24/1969,STANDARD,55,,UNUSED,,32.264444,109.873611
FALSE,3.21559E+14,D-13-24 35BAA,617638,58.6,4124.4,12/1/2005,STANDARD,143,14,IRRIGATION,1/1/1952,32.26775,109.866111
FALSE,3.21604E+14,D-13-24 34BBB,,58,4132,12/9/1994,STANDARD,,,UNUSED,,32.267778,109.891944
FALSE,3.21606E+14,D-13-25 30DDC,,43.6,4128.4,12/7/2005,STANDARD,,6,DOMESTIC,,32.2685,109.826528
FALSE,3.2164E+14,D-13-24 28BCB,600176,62,4136,7/7/1962,STANDARD,300,16,IRRIGATION,7/7/1962,32.277778,109.908333
FALSE,3.21651E+14,D-13-24 23CCC,645992,45,4147,7/30/1973,STANDARD,120,10,IRRIGATION,7/30/1973,32.280833,109.874444
FALSE,3.21653E+14,D-13-24 29ABB,542071,81.7,4121.3,12/12/2005,STANDARD,110,8,DOMESTIC,,32.28175,109.917028
FALSE,3.21656E+14,D-13-25 20DCD,,,,,STANDARD,,,UNUSED,,32.282222,109.811944
FALSE,3.217E+14,D-13-24 24DCD,,,,,STANDARD,,,UNDETERMINED,,32.283333,109.846389
FALSE,3.21745E+14,D-13-24 20BBB,624431,85,4123,12/8/1994,STANDARD,301,16,DOMESTIC,7/31/1958,32.296639,109.926139
FALSE,3.21747E+14,D-13-24 22AAA,,79.6,4119.4,12/8/1994,STANDARD,,8,DOMESTIC,,32.296389,109.875556
FALSE,3.21747E+14,D-13-24 21ABB,,55,4148,11/6/1952,STANDARD,160,16,IRRIGATION,11/6/1952,32.296389,109.898611
FALSE,3.21748E+14,D-13-24 21AAB,,,,,STANDARD,,16,DOMESTIC,1/1/1962,32.296667,109.895111
FALSE,3.21749E+14,D-13-25 16CDD,649312,106,4119,1/5/1976,STANDARD,152,,DOMESTIC,9/1/1975,32.296944,109.799167
FALSE,3.2175E+14,D-13-24 13CCC,,74.4,4121.6,1/31/1967,STANDARD,80,16,DOMESTIC,,32.297222,109.858056
FALSE,3.21813E+14,D-13-24 14DAA,647751,81.1,4116.9,12/1/2005,STANDARD,106,8,DOMESTIC,,32.303611,109.858889
FALSE,3.21827E+14,D-13-24 17BCB,625765,154.6,4058.4,1/21/2021,STANDARD,500,,IRRIGATION,,32.307611,109.926139
FALSE,3.21836E+14,D-13-24 15ABA,,82,4128,6/28/1974,STANDARD,405,16,IRRIGATION,6/28/1974,32.31,109.881111
FALSE,3.21838E+14,D-13-24 15BBB,,155.1,4052.9,1/21/2021,STANDARD,395,16,IRRIGATION,,32.311278,109.892083
FALSE,3.21845E+14,D-13-25 10CCD2,621985,198.5,4088.5,12/7/2005,STANDARD,500,,PUBLIC SUPPLY,,32.312139,109.787306
FALSE,3.21911E+14,D-13-24 08BCC2,,134.2,4083.8,12/1/1999,STANDARD,,20,UNUSED,,32.32025,109.926111
FALSE,3.21923E+14,D-13-24 09DBC,620997,152,4065,11/3/1975,STANDARD,814,16,IRRIGATION,11/3/1975,32.323056,109.899722
FALSE,3.21928E+14,D-13-25 12ABB,609824,55.9,4374.1,12/10/2014,STANDARD,,6,STOCK,,32.324722,109.746528
FALSE,3.2193E+14,D-13-24 11ABA,618281,118.7,4091.3,12/5/2005,STANDARD,248,18,IRRIGATION,4/15/1953,32.325611,109.862222
FALSE,3.21931E+14,D-13-25 07BBB,,93,4123,2/1/1975,STANDARD,,,UNDETERMINED,,32.325278,109.841111
FALSE,3.21932E+14,D-13-24 11BBA1,618282,124.4,4088,12/3/1999,STANDARD,,12,UNUSED,,32.325556,109.873056
FALSE,3.21948E+14,D-13-24 02CCB2,623391,125.5,4088.5,12/6/2005,STANDARD,236,16,IRRIGATION,,32.329417,109.875056
FALSE,3.21952E+14,D-13-24 04CAC,,140.9,4077.1,12/7/2005,STANDARD,,16,IRRIGATION,,32.331111,109.905528
FALSE,3.22002E+14,D-13-24 05BBC,,54,4174,3/1/1946,STANDARD,110,16,IRRIGATION,,32.333889,109.926389
FALSE,3.22007E+14,D-13-24 01ADA,628491,164.4,4069.6,12/5/2005,STANDARD,,,IRRIGATION,,32.335028,109.841333
FALSE,3.22016E+14,D-13-24 06AAD,600482,,,,STANDARD,265,,DOMESTIC,,32.337778,109.9275
FALSE,3.22018E+14,D-13-24 01AAB,,,,,STANDARD,68,34,DOMESTIC,1/1/1934,32.338333,109.844167
FALSE,3.22018E+14,D-13-24 02BAB,623393,60,4163,6/1/1949,STANDARD,131,16,IRRIGATION,6/1/1945,32.34,109.869722
FALSE,3.22019E+14,D-13-24 04BAB,621570,111.7,4111.3,12/7/1994,STANDARD,400,16,UNUSED,7/1/1962,32.34,109.904722
FALSE,3.22019E+14,D-13-24 04BBB1,,,,,STANDARD,50,8,IRRIGATION,,32.338611,109.908056
FALSE,3.22021E+14,D-13-24 05BBB2,,150.9,4075.1,12/7/2005,STANDARD,,16,IRRIGATION,,32.339167,109.926278
FALSE,3.22022E+14,D-13-24 04BBA,,126.25,4098.75,1/31/1967,STANDARD,400,16,IRRIGATION,1/1/1946,32.339444,109.904722
FALSE,3.22023E+14,D-12-25 32CCD2,,134,4156,8/25/1960,STANDARD,217,6.75,UNDETERMINED,8/25/1960,32.339722,109.820833
FALSE,3.22023E+14,D-13-24 03AAB,810404,170.8,4052.2,8/25/2022,STANDARD,195,8.63,DOMESTIC,1/1/1980,32.339667,109.879417
FALSE,3.22032E+14,D-12-24 35CDA,,69.35,4160.65,2/7/1963,STANDARD,80,,IRRIGATION,,32.342222,109.867778
FALSE,3.22038E+14,D-12-23 31DAD,611050,674.2,4065.8,12/16/2014,STANDARD,777,,DOMESTIC,,32.343889,110.029917
FALSE,3.22048E+14,D-12-24 33DBB,611067,187.3,4037.7,1/21/2021,STANDARD,400,16,UNUSED,5/8/1958,32.347528,109.900778
FALSE,3.22059E+14,D-12-24 19AAB2,,163.5,4091.5,9/16/1991,STANDARD,208,16,UNUSED,5/1/1952,32.383778,109.93075
FALSE,3.22101E+14,D-12-24 32BCB,617455,152,4079,12/5/2005,STANDARD,235,16,DOMESTIC,1/29/1953,32.351222,109.92625
FALSE,3.22112E+14,D-12-24 33BAB,,135,4090,4/12/1971,STANDARD,603,16,IRRIGATION,4/12/1971,32.353333,109.903333
FALSE,3.22114E+14,D-12-24 34ABA2,,,,,STANDARD,,,UNDETERMINED,,32.353889,109.880278
FALSE,3.22114E+14,D-12-24 32BBB1,,126.4,4106.6,12/1/1994,STANDARD,132,16,DOMESTIC,,32.354722,109.926389
FALSE,3.2214E+14,D-12-24 28CBB,,66,4173,5/1/1948,STANDARD,140,14.5,IRRIGATION,,32.361111,109.908611
FALSE,3.22142E+14,D-12-24 30CAB1,,210.4,4030.6,1/21/2021,STANDARD,,16,UNUSED,,32.362056,109.937972
FALSE,3.22144E+14,D-12-24 28ACC,,142.1,4091.9,12/1/2005,STANDARD,,16,UNUSED,,32.362083,109.90075
FALSE,3.22204E+14,D-12-24 30BAA,,,,,STANDARD,,,UNDETERMINED,,32.367778,109.936111
FALSE,3.22207E+14,D-12-24 30ABB,,87.7,4155.3,1/13/1953,STANDARD,148,16,IRRIGATION,4/15/1948,32.368333,109.933889
FALSE,3.22207E+14,D-12-23 25ABB1,,101.5,4149.5,3/7/1956,STANDARD,165,16,IRRIGATION,1/7/1949,32.368611,109.950278
FALSE,3.2222E+14,D-12-24 20CBC,626855,224.4,4019.6,1/20/2021,STANDARD,1400,16,UNUSED,2/1/1961,32.373111,109.926167
FALSE,3.22233E+14,D-12-24 20CAB,,135.2,4110.8,1/15/1990,STANDARD,,17,UNUSED,,32.375833,109.920556
FALSE,3.22246E+14,D-12-23 24BDA,,80.51,4179.49,2/7/1952,STANDARD,168,16,IRRIGATION,1/1/1952,32.379444,109.953333
FALSE,3.22253E+14,D-12-24 20BBC,,118,4134,1/1/1962,STANDARD,1134,,UNDETERMINED,4/1/1960,32.381389,109.925278
FALSE,3.22258E+14,D-12-24 20BAA,,,,,STANDARD,158,16,IRRIGATION,11/5/1951,32.382778,109.918056
FALSE,3.22258E+14,D-12-24 20BBB3,,157.1,4097.9,12/1/1994,STANDARD,660.5,16,UNUSED,8/11/1959,32.382778,109.926389
FALSE,3.22258E+14,D-12-23 21BBB,,285.4,4122.6,1/8/1976,STANDARD,,14,IRRIGATION,,32.382778,110.011667
FALSE,3.22259E+14,D-12-24 20BBB2,,95,4160,12/24/1954,STANDARD,250,16,IRRIGATION,12/24/1954,32.383056,109.925
FALSE,3.22259E+14,D-12-23 24BAA,,222,4040,12/9/2014,STANDARD,,,IRRIGATION,,32.383306,109.953194
FALSE,3.22259E+14,D-12-23 24BAB,,151,4115,2/1/1975,STANDARD,,,UNDETERMINED,,32.383056,109.956111
FALSE,3.22324E+14,D-12-24 18CAB,,168,4097,12/1/1994,STANDARD,248,16,IRRIGATION,2/16/1953,32.390833,109.939167
FALSE,3.22325E+14,D-12-23 13DBA,,229.9,4034.1,12/10/2014,STANDARD,265,16,UNUSED,1/18/1953,32.391111,109.948333
FALSE,3.2241E+14,D-12-24 07CAD,,,,,STANDARD,,,UNDETERMINED,,32.402778,109.936389
FALSE,3.22417E+14,D-12-23 11CBB,800529,250.2,4034.8,1/14/2021,STANDARD,400,16,IRRIGATION,6/20/1958,32.404945,109.977165
FALSE,3.2242E+14,D-12-24 08CBB,606939,213,4056,12/17/2014,STANDARD,,,IRRIGATION,,32.405694,109.925833
FALSE,3.22441E+14,D-12-23 11BAA,,257.4,4025.6,1/14/2021,STANDARD,500,16,UNUSED,11/19/1960,32.412887,109.971275
FALSE,3.22518E+14,D-12-23 01ACD,,,,,STANDARD,,10,UNUSED,,32.421667,109.948333
FALSE,3.22537E+14,D-12-23 01AAA1,805980,,,,STANDARD,212,7,UNUSED,,32.426944,109.943333
FALSE,3.22538E+14,D-12-23 03ABB,800526,245.4,4048.6,12/10/2014,STANDARD,800,,IRRIGATION,,32.42725,109.986444
FALSE,3.22601E+14,D-11-23 35CBA,,140,4161,2/22/1965,STANDARD,505,16,UNUSED,2/22/1965,32.434444,109.974167
FALSE,3.22605E+14,D-11-25 32BCD,615813,171.4,4521.6,1/6/1976,STANDARD,300,6,STOCK,,32.434444,109.821389
FALSE,3.22617E+14,D-11-23 36ABB,615805,164,4141,2/1/1975,STANDARD,800,16,IRRIGATION,3/9/1965,32.441667,109.950278
FALSE,3.22628E+14,D-11-24 30CBA,610877,213.3,4114.7,1/17/1990,STANDARD,800,16,IRRIGATION,,32.448889,109.940833
FALSE,3.2263E+14,D-11-23 36BBA,805589,276,4026,1/13/2021,STANDARD,,,IRRIGATION,,32.441722,109.957862
FALSE,3.22654E+14,D-11-24 29CAA,617636,367.3,4008.7,1/13/2021,STANDARD,1000,16,STOCK,,32.449028,109.919113
FALSE,3.22654E+14,D-11-24 30DAA,610394,274.9,4078.1,11/30/2005,STANDARD,800,16,IRRIGATION,,32.448889,109.927972
FALSE,3.22713E+14,D-11-23 27ABD,,125.52,4194.48,2/1/1963,STANDARD,,4,STOCK,,32.453611,109.983333
FALSE,3.22719E+14,D-11-23 26AAA,623692,205.1,4118.9,1/16/1990,STANDARD,1000,16,IRRIGATION,12/1/1963,32.456111,109.962222
FALSE,3.22721E+14,D-11-23 27BBA,608483,266.6,4055.4,12/15/2014,STANDARD,600,,IRRIGATION,,32.456138,109.991554
FALSE,3.22746E+14,D-11-24 19CAB,,278.3,4088,11/30/1999,STANDARD,,,IRRIGATION,,32.463333,109.938333
FALSE,3.22746E+14,D-11-23 23CBB,628461,280.4,4056.6,12/15/2014,STANDARD,600,16,OTHER,1/1/1966,32.463333,109.976944
FALSE,3.22754E+14,D-11-24 20BCC3,,,,,STANDARD,300,,UNDETERMINED,,32.465,109.925833
FALSE,3.22842E+14,D-11-23 17BDC,,259.5,4089.5,12/2/2014,STANDARD,,,IRRIGATION,,32.479361,110.024083
FALSE,3.22904E+14,D-11-23 15ABB,603711,252.6,4119,11/30/1999,STANDARD,500,16,IRRIGATION,10/1/1965,32.485278,109.985278
FALSE,3.22907E+14,D-11-23 14BAA,,,,,STANDARD,,,IRRIGATION,,32.48525,109.969694
FALSE,3.22931E+14,D-11-24 07DBB,,237.31,4212.69,2/23/1965,STANDARD,604,16,IRRIGATION,,32.491944,109.934444
FALSE,3.2294E+14,D-11-23 08BCC,628350,219.6,4148.4,12/2/1994,STANDARD,250,16,UNUSED,9/14/1951,32.494167,110.02925
FALSE,3.22956E+14,D-11-23 12AAA,605881,328.5,4122.5,1/15/1990,STANDARD,702,16,IRRIGATION,2/15/1964,32.499639,109.944028
FALSE,3.23003E+14,D-11-23 03DCC,,162.35,4225.65,8/8/1951,STANDARD,,6,STOCK,,32.500833,109.985556
FALSE,3.23021E+14,D-11-23 04CAB,,195,4198,1/7/1965,STANDARD,500,16,IRRIGATION,1/7/1965,32.506944,110.007778
FALSE,3.23021E+14,D-11-23 04CBA,,182.65,4204.35,2/24/1965,STANDARD,,16,IRRIGATION,,32.505833,110.008889
FALSE,3.23024E+14,D-11-23 05DAA,,186,4201,12/4/1964,STANDARD,500,16,IRRIGATION,12/4/1964,32.506667,110.013333
FALSE,3.23027E+14,D-11-23 03ADD,,,,,STANDARD,,,DOMESTIC,,32.5075,109.978056
